obj_key,obj_subprg,Кодзадачи,ДатаНачалаЗадачи,Статуспоэкспертизе,Экспертиза,season,Скорость,Кол-во рабочих,Генподрядчик,Генпроектировщик,Площадь,2023-01-17,2023-01-23,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-02,2023-05-10,2023-05-15,2023-05-22,2023-05-29,y
022-0513,1,3.13,738792,1,0,4,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
022-0513,1,3.15,738824,0,0,4,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
022-0513,1,3.3,738657,0,0,2,0.5084745762711864,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,38,38,35
022-0513,1,3.8,738611,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
022-0513,1,4,738824,0,0,3,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
022-0513,1,4.1.1,738795,0,0,1,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
022-0513,1,4.10,739006,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
022-0513,1,4.11,738961,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
022-0513,1,4.12,739006,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
022-0513,1,4.2,738824,0,0,3,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
022-0513,1,4.3,738854,0,0,4,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
022-0513,1,4.4,738883,0,0,4,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
022-0513,1,4.5,738961,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
022-0513,1,4.6,738961,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
022-0513,1,4.7,738932,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
022-0513,1,4.8,738974,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
022-0513,1,4.9,738960,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
022-0513,1,5,738961,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
022-0513,1,5.11,739038,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0513,1,7.1,739013,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
022-0513,1,7.1.8,739054,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
022-0513,1,7.4,739055,0,0,2,0.0,0,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
022-0513,1,8,739068,0,0,3,0.0,0,0,0,6892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
022-0515,1,1,738460,0,0,4,0.1020408163265306,0,0,0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,300
022-0515,1,1.4.2,738593,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
022-0515,1,3,738651,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
022-0515,1,3.1,738651,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
022-0515,1,3.11,738654,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
022-0515,1,3.13,738753,1,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
022-0515,1,3.15,738816,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
022-0515,1,3.3,738651,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
022-0515,1,4,738809,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
022-0515,1,4.1.1,738817,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
022-0515,1,4.10,739297,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
022-0515,1,4.11,739171,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
022-0515,1,4.12,739297,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
022-0515,1,4.2,738809,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
022-0515,1,4.3,738855,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
022-0515,1,4.4,738980,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
022-0515,1,4.5,739150,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0515,1,4.6,739150,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0515,1,4.7,739150,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
022-0515,1,4.8,739150,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
022-0515,1,4.9,739150,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
022-0515,1,5,739293,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
022-0515,1,5.11,739387,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0515,1,7.1,739392,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
022-0515,1,7.1.8,739422,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
022-0515,1,7.4,739425,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
022-0517,1,1,738307,0,0,2,1.7857142857142858,0,0,0,7000.0,25,25,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,397
022-0517,1,1.4.2,738581,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
022-0517,1,3,738515,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
022-0517,1,3.1,738515,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
022-0517,1,3.11,738580,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
022-0517,1,3.13,738718,1,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
022-0517,1,3.3,738600,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
022-0517,1,3.8,738705,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
022-0517,1,4,738823,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
022-0517,1,4.1.1,738838,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
022-0518,1,1,738490,0,0,1,0.3257575757575757,0,0,6,0.0,6,6,6,6,6,6,19,19,19,43,43,43,43,43,43,43,43,43,43,274
022-0518,1,1.4.2,738662,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
022-0518,1,3,738579,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
022-0518,1,3.1,738579,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
022-0518,1,3.11,738588,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
022-0518,1,3.13,738755,1,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
022-0518,1,3.15,738763,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
022-0518,1,3.3,738641,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
022-0518,1,3.8,738711,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
022-0518,1,4,738855,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673
022-0518,1,4.1.1,738825,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
022-0518,1,4.10,739242,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
022-0518,1,4.11,739161,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
022-0518,1,4.12,739320,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
022-0518,1,4.2,738855,0,0,1,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
022-0518,1,4.3,738963,0,0,1,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
022-0518,1,4.4,738980,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
022-0518,1,4.5,739162,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
022-0518,1,4.6,739162,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
022-0518,1,4.7,739161,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
022-0518,1,4.8,739321,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
022-0518,1,4.9,739162,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
022-0518,1,5,739242,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371
022-0518,1,5.11,739351,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0518,1,7.1,739376,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
022-0518,1,7.1.8,739415,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
022-0518,1,7.4,739426,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
022-0518,1,8,739433,0,0,3,0.0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
022-0519,1,1,738307,0,0,2,5.785714285714286,0,0,0,8307.0,76,67,81,69,28,28,29,29,28,28,28,30,31,31,31,31,31,31,33,329
022-0519,1,1.4.2,738663,0,0,2,14.285714285714286,0,0,0,0.0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
022-0519,1,3,738543,0,0,2,0.0151515151515151,0,0,6,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,2,424
022-0519,1,3.1,738543,0,0,2,0.0681818181818181,0,0,6,0.0,0,0,0,0,0,0,0,1,1,1,1,0,2,3,3,4,5,7,9,189
022-0519,1,3.11,738580,0,0,2,0.0454545454545454,0,0,6,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,4,5,6,141
022-0519,1,3.13,738792,1,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
022-0519,1,3.15,738788,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
022-0519,1,3.3,738610,0,0,2,0.4318181818181818,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,12,12,18,18,35,56,56,57,125
022-0519,1,3.8,738613,0,0,2,0.0606060606060606,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,7,8,158
022-0519,1,4,738805,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586
022-0519,1,4.1.1,738844,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
022-0519,1,4.10,739169,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
022-0519,1,4.11,739101,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
022-0519,1,4.12,739168,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
022-0519,1,4.2,738795,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
022-0519,1,4.3,738827,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
022-0519,1,4.4,738856,0,0,1,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
022-0519,1,4.5,739101,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
022-0519,1,4.6,739101,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
022-0519,1,4.7,739101,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
022-0519,1,4.8,739311,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
022-0519,1,4.9,739101,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
022-0519,1,5,739180,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
022-0519,1,5.11,739304,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0519,1,7.1,739350,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
022-0519,1,7.1.8,739415,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
022-0519,1,7.4,739421,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
022-0520,1,1,737972,0,0,3,0.2777777777777778,0,0,0,0.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,775
022-0520,1,1.4.2,738678,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
022-0520,1,3,738582,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
022-0520,1,3.1,738582,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
022-0520,1,3.11,738582,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
022-0520,1,3.13,738827,1,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
022-0520,1,3.15,738827,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
022-0520,1,3.3,738582,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
022-0520,1,3.8,738652,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
022-0520,1,4,738860,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
022-0520,1,4.1.1,738894,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
022-0520,1,4.10,739171,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
022-0520,1,4.11,738946,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
022-0520,1,4.12,739096,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
022-0520,1,4.2,738860,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
022-0520,1,4.3,738918,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
022-0520,1,4.4,738958,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
022-0520,1,4.5,739061,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
022-0520,1,4.6,739061,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
022-0520,1,4.7,739063,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0520,1,4.8,739123,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
022-0520,1,4.9,739061,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
022-0520,1,5,739082,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
022-0520,1,5.11,739208,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0520,1,7.1,739203,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
022-0520,1,7.1.8,739233,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
022-0520,1,7.4,739236,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
022-0520,1,8,739251,0,0,1,0.0,0,0,0,27225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
022-0522,0,1,738475,0,0,4,0.4107142857142857,0,0,0,0.0,23,23,23,23,23,23,23,23,23,23,23,21,18,18,18,16,16,16,15,184
022-0522,0,1.4.2,738515,0,0,1,0.0378787878787878,0,24,35,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,217
022-0522,0,3,738550,0,0,2,0.0757575757575757,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,8,9,10,320
022-0522,0,3.1,738550,0,0,2,0.4772727272727273,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,16,21,63,95
022-0522,0,3.11,738553,0,0,2,0.2348484848484848,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,1,3,4,9,20,20,24,29,31,123
022-0522,0,3.13,738742,1,0,3,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
022-0522,0,3.15,738805,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
022-0522,0,3.3,738550,0,0,2,0.7575757575757576,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,2,54,77,78,78,81,85,100,100,56
022-0522,0,3.8,738613,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
022-0522,0,4,738805,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581
022-0522,0,4.1.1,738806,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
022-0522,0,4.10,739297,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
022-0522,0,4.11,739171,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
022-0522,0,4.12,739297,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
022-0522,0,4.2,738805,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
022-0522,0,4.3,738855,0,0,1,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
022-0522,0,4.4,738980,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
022-0522,0,4.5,739150,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0522,0,4.6,739150,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0522,0,4.7,739150,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
022-0522,0,4.8,739150,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
022-0522,0,4.9,739150,0,0,4,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
022-0522,0,5,739293,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
022-0522,0,5.11,739387,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
022-0522,0,7.1,739392,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
022-0522,0,7.1.8,739428,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
022-0522,0,7.4,739435,0,0,2,0.0,0,24,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
022-0524,0,1,738169,0,0,2,0.4666666666666667,0,0,0,0.0,49,49,49,0,0,0,0,0,0,49,49,49,49,49,49,49,49,49,49,415
022-0524,0,1.4.2,738295,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
022-0524,0,3,738552,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
022-0524,0,3.1,738552,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
022-0524,0,3.11,738594,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
022-0524,0,3.13,738684,1,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
022-0524,0,3.15,738769,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
022-0524,0,3.3,738636,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
022-0524,0,3.8,738729,0,0,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
022-0524,0,4,738769,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542
022-0524,0,4.1.1,738855,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
022-0524,0,4.10,738988,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
022-0524,0,4.11,738870,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
022-0524,0,4.12,738968,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
022-0524,0,4.2,738769,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
022-0524,0,4.3,738798,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
